0,0
0.01,0.00100202
0.02,0.00201882
0.03,0.00306521
0.04,0.00415624
0.05,0.0053073
0.06,0.00653428
0.07,0.00785373
0.08,0.00928297
0.09,0.0108403
0.1,0.0125449
0.11,0.0144174
0.12,0.0164794
0.13,0.0187543
0.14,0.0212666
0.15,0.0240425
0.16,0.0271099
0.17,0.0304981
0.18,0.0342382
0.19,0.0383626
0.2,0.0429051
0.21,0.0479004
0.22,0.0533842
0.23,0.0593925
0.24,0.0659609
0.25,0.0731242
0.26,0.0809157
0.27,0.0893656
0.28,0.0985008
0.29,0.108343
0.3,0.118907
0.31,0.1302
0.32,0.14222
0.33,0.154955
0.34,0.16838
0.35,0.182455
0.36,0.197127
0.37,0.212328
0.38,0.227972
0.39,0.243962
0.4,0.260181
0.41,0.276501
0.42,0.292784
0.43,0.308879
0.44,0.32463
0.45,0.339878
0.46,0.354461
0.47,0.368222
0.48,0.381009
0.49,0.392676
0.5,0.403092
0.51,0.412137
0.52,0.419707
0.53,0.425715
0.54,0.430091
0.55,0.432786
0.56,0.433767
0.57,0.433022
0.58,0.430561
0.59,0.42641
0.6,0.420617
0.61,0.413247
0.62,0.404385
0.63,0.394131
0.64,0.382602
0.65,0.369928
0.66,0.356252
0.67,0.341724
0.68,0.326501
0.69,0.310744
0.7,0.294611
0.71,0.27826
0.72,0.26184
0.73,0.245492
0.74,0.229346
0.75,0.213518
0.76,0.198107
0.77,0.183201
0.78,0.168868
0.79,0.155162
0.8,0.142123
0.81,0.129775
0.82,0.11813
0.83,0.107188
0.84,0.0969417
0.85,0.0873715
0.86,0.0784528
0.87,0.070155
0.88,0.0624429
0.89,0.0552776
0.9,0.0486179
0.91,0.0424208
0.92,0.0366419
0.93,0.0312363
0.94,0.0261584
0.95,0.0213627
0.96,0.0168032
0.97,0.0124339
0.98,0.00820838
0.99,0.0040797
1,0
