0,0
0.01,-1.54506e-05
0.02,-2.82745e-05
0.03,-3.58022e-05
0.04,-3.52787e-05
0.05,-2.38183e-05
0.06,1.64175e-06
0.07,4.43907e-05
0.08,0.000107997
0.09,0.000196368
0.1,0.000313805
0.11,0.000465082
0.12,0.000655511
0.13,0.000891028
0.14,0.00117829
0.15,0.00152475
0.16,0.00193882
0.17,0.00242992
0.18,0.00300869
0.19,0.00368707
0.2,0.00447851
0.21,0.00539811
0.22,0.00646281
0.23,0.00769161
0.24,0.00910577
0.25,0.010729
0.26,0.0125877
0.27,0.0147111
0.28,0.0171318
0.29,0.0198852
0.3,0.0230105
0.31,0.0265503
0.32,0.0305505
0.33,0.0350606
0.34,0.040133
0.35,0.0458228
0.36,0.0521871
0.37,0.0592839
0.38,0.0671711
0.39,0.0759046
0.4,0.0855363
0.41,0.0961119
0.42,0.107668
0.43,0.120229
0.44,0.133802
0.45,0.148377
0.46,0.163921
0.47,0.180372
0.48,0.197643
0.49,0.215615
0.5,0.234138
0.51,0.253031
0.52,0.272087
0.53,0.291074
0.54,0.309741
0.55,0.327824
0.56,0.345055
0.57,0.361168
0.58,0.375906
0.59,0.38903
0.6,0.400323
0.61,0.409598
0.62,0.4167
0.63,0.421509
0.64,0.423944
0.65,0.423963
0.66,0.421566
0.67,0.41679
0.68,0.409714
0.69,0.400455
0.7,0.389165
0.71,0.37603
0.72,0.361263
0.73,0.345102
0.74,0.327802
0.75,0.309629
0.76,0.290849
0.77,0.271726
0.78,0.252509
0.79,0.233429
0.8,0.214693
0.81,0.19648
0.82,0.178939
0.83,0.162184
0.84,0.146303
0.85,0.13135
0.86,0.117354
0.87,0.104321
0.88,0.0922342
0.89,0.0810613
0.9,0.0707556
0.91,0.0612597
0.92,0.0525077
0.93,0.044428
0.94,0.0369446
0.95,0.0299783
0.96,0.0234481
0.97,0.0172708
0.98,0.0113619
0.99,0.00563471
1,0
